,alpha,beta,emit,sig1,sig2,sig3,converge
gekko x 113,0.26070335168,16.429912639,6.2954019837e-07,3.1427778477882926,5.30296961542499,10.026892277802482,1.0
scipy x 114,0.2385020116362117,17.46249767063199,6.252932270497015e-07,3.235072981300001,5.35036796918694,9.237432710227324,1.0
gekko x 114,0.26070335168,16.429912639,6.2954019837e-07,3.235072981300001,5.35036796918694,9.237432710227324,1.0
scipy x 115,0.1219470119510037,16.308612697839774,5.458320515080893e-07,2.9616971653701376,5.318254480344604,9.066924856815378,1.0
gekko x 115,0.26070335168,16.429912639,6.2954019837e-07,2.9616971653701376,5.318254480344604,9.066924856815378,1.0
scipy x 116,0.3955997989467092,15.678929210322364,6.432468462059944e-07,3.039593001989079,5.365207583431571,9.840475963095203,1.0
gekko x 116,0.26070335168,16.429912639,6.2954019837e-07,3.039593001989079,5.365207583431571,9.840475963095203,1.0
scipy x 117,0.1762571746362123,18.980268438581458,6.414643450400653e-07,3.443460973602801,5.453191870737916,9.112711502422066,1.0
gekko x 117,0.26070335168,16.429912639,6.2954019837e-07,3.443460973602801,5.453191870737916,9.112711502422066,1.0
scipy x 118,0.34281570814280865,15.43096220762402,6.27734005776319e-07,2.998906785209503,5.39333638337357,9.776462333139662,1.0
gekko x 118,0.26070335168,16.429912639,6.2954019837e-07,2.998906785209503,5.39333638337357,9.776462333139662,1.0
scipy x 119,0.38464645782864626,15.54413258071175,6.272133825836397e-07,2.992122338904786,5.327056717091945,9.753709938725402,1.0
gekko x 119,0.26070335168,16.429912639,6.2954019837e-07,2.992122338904786,5.327056717091945,9.753709938725402,1.0
scipy x 120,0.08527130353449587,18.072391824585168,5.919856764613157e-07,3.2604527461645185,5.501014164793007,9.125895604990049,1.0
gekko x 120,0.26070335168,16.429912639,6.2954019837e-07,3.2604527461645185,5.501014164793007,9.125895604990049,1.0
scipy x 121,0.25181051843212326,16.333747784980694,6.51431150107366e-07,3.185095260273673,5.535766252880236,9.712380448166487,1.0
gekko x 121,0.26070335168,16.429912639,6.2954019837e-07,3.185095260273673,5.535766252880236,9.712380448166487,1.0
scipy x 122,0.23685179517418045,19.165119699750857,6.469369789716625e-07,3.4523902526214894,5.330852624833482,9.014355448312392,1.0
gekko x 122,0.26070335168,16.429912639,6.2954019837e-07,3.4523902526214894,5.330852624833482,9.014355448312392,1.0
scipy x 123,0.4032785120386369,16.140867408828374,6.445361227265841e-07,3.0871167914296587,5.304173702306656,9.707081889830196,1.0
gekko x 123,0.26070335168,16.429912639,6.2954019837e-07,3.0871167914296587,5.304173702306656,9.707081889830196,1.0
scipy x 124,0.11045132334625395,15.258633319933832,5.657807889099532e-07,2.9214337185853574,5.5337877728010545,9.523983043803806,1.0
gekko x 124,0.26070335168,16.429912639,6.2954019837e-07,2.9214337185853574,5.5337877728010545,9.523983043803806,1.0
scipy x 125,0.0807838326689818,19.33984487725807,6.102206136282937e-07,3.4253706162985402,5.531232910157883,9.033110284931308,1.0
gekko x 125,0.26070335168,16.429912639,6.2954019837e-07,3.4253706162985402,5.531232910157883,9.033110284931308,1.0
scipy x 126,0.31101798340885245,14.076961857522875,5.966047692112287e-07,2.798496947236542,5.479317135654491,9.977959459234011,1.0
gekko x 126,0.26070335168,16.429912639,6.2954019837e-07,2.798496947236542,5.479317135654491,9.977959459234011,1.0
scipy x 127,0.19087478084936074,17.97218703628631,6.019063446087938e-07,3.2390963113115414,5.309818361997902,9.010527853756047,1.0
gekko x 127,0.26070335168,16.429912639,6.2954019837e-07,3.2390963113115414,5.309818361997902,9.010527853756047,1.0
scipy x 128,0.35232242512520867,18.073818913943708,7.12656655083712e-07,3.4691263457289505,5.445846359656497,9.624303922677568,1.0
gekko x 128,0.26070335168,16.429912639,6.2954019837e-07,3.4691263457289505,5.445846359656497,9.624303922677568,1.0
scipy x 129,0.24253042398693545,14.861281584631467,5.594637090237803e-07,2.8150897687862124,5.298466117848768,9.421308570558587,1.0
gekko x 129,0.26070335168,16.429912639,6.2954019837e-07,2.8150897687862124,5.298466117848768,9.421308570558587,1.0
scipy x 130,0.31809226491176035,14.665327272724314,5.809547456599653e-07,2.8185295070693788,5.3161891019601395,9.645806573525235,1.0
gekko x 130,0.26070335168,16.429912639,6.2954019837e-07,2.8185295070693788,5.3161891019601395,9.645806573525235,1.0
scipy x 131,0.4848830916029344,16.222442202815827,6.75069248527548e-07,3.133985903675249,5.341218008092158,9.99576317069987,1.0
gekko x 131,0.26070335168,16.429912639,6.2954019837e-07,3.133985903675249,5.341218008092158,9.99576317069987,1.0
scipy x 132,0.23289072792150478,15.896648134761833,6.023954857634889e-07,3.0278507539110304,5.39972028835768,9.475609030184655,1.0
gekko x 132,0.26070335168,16.429912639,6.2954019837e-07,3.0278507539110304,5.39972028835768,9.475609030184655,1.0
scipy x 133,0.3328894450255691,17.871656260839742,6.634611360194046e-07,3.33509687735415,5.303385401649428,9.342579570896195,1.0
gekko x 133,0.26070335168,16.429912639,6.2954019837e-07,3.33509687735415,5.303385401649428,9.342579570896195,1.0
scipy x 134,0.21274504478451248,16.014995024873823,6.10883402714131e-07,3.068758746904359,5.463223269702954,9.529438371129523,1.0
gekko x 134,0.26070335168,16.429912639,6.2954019837e-07,3.068758746904359,5.463223269702954,9.529438371129523,1.0
scipy x 135,0.3313897450964148,15.738579328429944,6.12508280102769e-07,2.997929838225074,5.305610377241603,9.559696967276711,1.0
gekko x 135,0.26070335168,16.429912639,6.2954019837e-07,2.997929838225074,5.305610377241603,9.559696967276711,1.0
scipy x 136,0.23182598688854758,15.150188771536222,5.645681640018897e-07,2.86023825945851,5.306932399970994,9.384788342326965,1.0
gekko x 136,0.26070335168,16.429912639,6.2954019837e-07,2.86023825945851,5.306932399970994,9.384788342326965,1.0
scipy x 137,0.171972546780272,14.672645395061535,5.778872805793287e-07,2.8708610205540825,5.5303784077351645,9.698703172276819,1.0
gekko x 137,0.26070335168,16.429912639,6.2954019837e-07,2.8708610205540825,5.5303784077351645,9.698703172276819,1.0
scipy x 138,0.1583653360241173,17.086111949491677,6.156776075010586e-07,3.20541440413934,5.5040310415491405,9.37039836058407,1.0
gekko x 138,0.26070335168,16.429912639,6.2954019837e-07,3.20541440413934,5.5040310415491405,9.37039836058407,1.0
scipy x 139,0.36155783819553483,16.44930730566861,6.976547627014111e-07,3.262048387052657,5.534817597903693,9.98191703001887,1.0
gekko x 139,0.26070335168,16.429912639,6.2954019837e-07,3.262048387052657,5.534817597903693,9.98191703001887,1.0
scipy x 140,0.28863204990297686,16.518322721886236,6.429593495056969e-07,3.1678776008538048,5.4169610350171595,9.573313064213222,1.0
gekko x 140,0.26070335168,16.429912639,6.2954019837e-07,3.1678776008538048,5.4169610350171595,9.573313064213222,1.0
scipy x 141,0.43248550898101834,17.737979532051128,7.246112970656806e-07,3.430572056792707,5.403754500792846,9.815630035228178,1.0
gekko x 141,0.26070335168,16.429912639,6.2954019837e-07,3.430572056792707,5.403754500792846,9.815630035228178,1.0
scipy x 142,0.21857332806418978,18.843609340784234,6.382710238841942e-07,3.406388784926107,5.352658170145536,9.046690742012428,1.0
gekko x 142,0.26070335168,16.429912639,6.2954019837e-07,3.406388784926107,5.352658170145536,9.046690742012428,1.0
scipy x 143,0.23252996943974463,16.559185848560766,6.359373834103618e-07,3.1770208161563738,5.4840698602126965,9.552631424287277,1.0
gekko x 143,0.26070335168,16.429912639,6.2954019837e-07,3.1770208161563738,5.4840698602126965,9.552631424287277,1.0
scipy x 144,0.36353326943778064,15.920057137119732,6.279083944040967e-07,3.040730839962187,5.30825348921335,9.629485528673083,1.0
gekko x 144,0.26070335168,16.429912639,6.2954019837e-07,3.040730839962187,5.30825348921335,9.629485528673083,1.0
scipy x 145,0.3031763385187408,17.829492969004658,6.520782803607431e-07,3.313873182633088,5.312281286977418,9.286471260659116,1.0
gekko x 145,0.26070335168,16.429912639,6.2954019837e-07,3.313873182633088,5.312281286977418,9.286471260659116,1.0
scipy x 146,0.1128021282265696,16.561421458867304,5.634486765944178e-07,3.0357580336916445,5.403463844993423,9.169292731573275,1.0
gekko x 146,0.26070335168,16.429912639,6.2954019837e-07,3.0357580336916445,5.403463844993423,9.169292731573275,1.0
scipy x 147,0.25352562484544827,14.140251740472888,5.874779749772651e-07,2.807378372314215,5.505273125018353,9.88431698946514,1.0
gekko x 147,0.26070335168,16.429912639,6.2954019837e-07,2.807378372314215,5.505273125018353,9.88431698946514,1.0
scipy x 148,0.2777910514101452,17.388920824795402,6.864700416225224e-07,3.366343472809137,5.534851320491204,9.659574386858234,1.0
gekko x 148,0.26070335168,16.429912639,6.2954019837e-07,3.366343472809137,5.534851320491204,9.659574386858234,1.0
scipy x 149,0.38442504989782916,18.326602840836124,7.117664779530645e-07,3.4795119628763627,5.3686378347024455,9.54987417961259,1.0
gekko x 149,0.26070335168,16.429912639,6.2954019837e-07,3.4795119628763627,5.3686378347024455,9.54987417961259,1.0
scipy x 150,0.4040272578030294,16.623381412617615,6.702459276283797e-07,3.197804079931548,5.350536206436852,9.748207266735928,1.0
gekko x 150,0.26070335168,16.429912639,6.2954019837e-07,3.197804079931548,5.350536206436852,9.748207266735928,1.0
scipy x 151,0.45080553883929025,16.32741247013505,6.753957378420272e-07,3.159943555377045,5.3570402125018095,9.919256002040056,1.0
gekko x 151,0.26070335168,16.429912639,6.2954019837e-07,3.159943555377045,5.3570402125018095,9.919256002040056,1.0
scipy x 152,0.3127958368335417,16.84579861825615,6.444150124382517e-07,3.194369473657057,5.351159142529785,9.483353985711439,1.0
gekko x 152,0.26070335168,16.429912639,6.2954019837e-07,3.194369473657057,5.351159142529785,9.483353985711439,1.0
scipy x 153,-0.05369819619208942,15.835870873729824,4.913920138819554e-07,2.832304902815678,5.483594914896302,9.13303578275766,1.0
gekko x 153,0.26070335168,16.429912639,6.2954019837e-07,2.832304902815678,5.483594914896302,9.13303578275766,1.0
scipy x 154,0.2922248640256757,15.984550874322343,6.585378158000654e-07,3.150210276079754,5.532407422786232,9.842582394995812,1.0
gekko x 154,0.26070335168,16.429912639,6.2954019837e-07,3.150210276079754,5.532407422786232,9.842582394995812,1.0
scipy x 155,0.3492134770082953,15.62191188381192,6.177808898554155e-07,2.991817469417848,5.318830150271957,9.639796213158307,1.0
gekko x 155,0.26070335168,16.429912639,6.2954019837e-07,2.991817469417848,5.318830150271957,9.639796213158307,1.0
scipy x 156,0.3724193978624268,17.362179092282386,7.263863298279943e-07,3.42054316168665,5.532555229214225,9.912574717629116,1.0
gekko x 156,0.26070335168,16.429912639,6.2954019837e-07,3.42054316168665,5.532555229214225,9.912574717629116,1.0
scipy x 157,0.10932262460093492,15.331576383650807,5.393967073086962e-07,2.8596967245416307,5.398646199701142,9.28194263630881,1.0
gekko x 157,0.26070335168,16.429912639,6.2954019837e-07,2.8596967245416307,5.398646199701142,9.28194263630881,1.0
scipy x 158,0.3788185563967522,14.551555017358098,6.116476084911765e-07,2.854894894010457,5.403384267127473,9.965341867075566,1.0
gekko x 158,0.26070335168,16.429912639,6.2954019837e-07,2.854894894010457,5.403384267127473,9.965341867075566,1.0
scipy x 159,0.32242561341097153,17.468893533950652,7.069041416826033e-07,3.405881380112504,5.528189334552725,9.75491658300806,1.0
gekko x 159,0.26070335168,16.429912639,6.2954019837e-07,3.405881380112504,5.528189334552725,9.75491658300806,1.0
scipy x 160,-0.0328177880846361,17.2109885353752,5.169732490147366e-07,3.0157482883579,5.476441419810709,9.00831110957489,1.0
gekko x 160,0.26070335168,16.429912639,6.2954019837e-07,3.0157482883579,5.476441419810709,9.00831110957489,1.0
scipy x 161,0.05527178635918638,16.4628795921767,5.584382401937693e-07,3.0348853736085037,5.5195677086725645,9.278828100790774,1.0
gekko x 161,0.26070335168,16.429912639,6.2954019837e-07,3.0348853736085037,5.5195677086725645,9.278828100790774,1.0
scipy x 162,0.4959221211291924,15.167675968135379,6.324121726068281e-07,2.9191681586040192,5.3151850847607465,10.058848083746597,1.0
gekko x 162,0.26070335168,16.429912639,6.2954019837e-07,2.9191681586040192,5.3151850847607465,10.058848083746597,1.0
scipy x 163,0.0894910923571978,17.360092963461945,5.739209445525104e-07,3.145321279743498,5.449956371027598,9.123387295993208,1.0
gekko x 163,0.26070335168,16.429912639,6.2954019837e-07,3.145321279743498,5.449956371027598,9.123387295993208,1.0
scipy x 164,0.1497543367149443,18.079281178785784,6.044152782218204e-07,3.271028367000299,5.404778903725686,9.078386341708374,1.0
gekko x 164,0.26070335168,16.429912639,6.2954019837e-07,3.271028367000299,5.404778903725686,9.078386341708374,1.0
scipy x 165,0.1792820161564746,16.632691951982565,6.184909459722636e-07,3.161226590194149,5.507999294275913,9.469070416954112,1.0
gekko x 165,0.26070335168,16.429912639,6.2954019837e-07,3.161226590194149,5.507999294275913,9.469070416954112,1.0
scipy x 166,0.20583610407631447,17.135739661238507,6.307708132621967e-07,3.23061572262374,5.465323106543818,9.398045009333334,1.0
gekko x 166,0.26070335168,16.429912639,6.2954019837e-07,3.23061572262374,5.465323106543818,9.398045009333334,1.0
scipy x 167,0.2918559209835146,17.232848182051008,6.45819185593565e-07,3.244354201499749,5.3566856027508765,9.399823645824725,1.0
gekko x 167,0.26070335168,16.429912639,6.2954019837e-07,3.244354201499749,5.3566856027508765,9.399823645824725,1.0
scipy x 168,0.035267220587566324,16.082339038067005,5.250305550972442e-07,2.9164882193662813,5.427430009461014,9.13250721635381,1.0
gekko x 168,0.26070335168,16.429912639,6.2954019837e-07,2.9164882193662813,5.427430009461014,9.13250721635381,1.0
scipy x 169,0.11196774170567246,15.07077526835292,5.238156199940227e-07,2.7931960369326814,5.339560434920835,9.211274467592535,1.0
gekko x 169,0.26070335168,16.429912639,6.2954019837e-07,2.7931960369326814,5.339560434920835,9.211274467592535,1.0
scipy x 170,0.24633064351530876,18.55658364669458,6.80782530259469e-07,3.4796040091221987,5.485962668323865,9.367679410717662,1.0
gekko x 170,0.26070335168,16.429912639,6.2954019837e-07,3.4796040091221987,5.485962668323865,9.367679410717662,1.0
scipy x 171,0.24212396822430524,18.526812498442716,6.768955204644569e-07,3.468432658088237,5.481129756789889,9.352962085144522,1.0
gekko x 171,0.26070335168,16.429912639,6.2954019837e-07,3.468432658088237,5.481129756789889,9.352962085144522,1.0
scipy x 172,0.3657122678100851,14.58718465120331,6.116596630507652e-07,2.8641121694258294,5.411159857094041,9.94345316625277,1.0
gekko x 172,0.26070335168,16.429912639,6.2954019837e-07,2.8641121694258294,5.411159857094041,9.94345316625277,1.0
scipy x 173,0.10384854724745701,18.079611757144423,5.844085439310055e-07,3.2333349413080326,5.420578523570087,9.02242573092216,1.0
gekko x 173,0.26070335168,16.429912639,6.2954019837e-07,3.2333349413080326,5.420578523570087,9.02242573092216,1.0
scipy x 174,0.18356274516349316,16.2600728750137,5.72868985579251e-07,3.006050157772946,5.323910598058263,9.199985060108908,1.0
gekko x 174,0.26070335168,16.429912639,6.2954019837e-07,3.006050157772946,5.323910598058263,9.199985060108908,1.0
scipy x 175,0.1747152898398011,16.803848156481738,6.170786275918436e-07,3.1758218772721443,5.497128584495264,9.42242150067648,1.0
gekko x 175,0.26070335168,16.429912639,6.2954019837e-07,3.1758218772721443,5.497128584495264,9.42242150067648,1.0
scipy x 176,0.19060708878930496,18.3708706542592,6.229375413881242e-07,3.33227591342569,5.376791470987866,9.08031866475641,1.0
gekko x 176,0.26070335168,16.429912639,6.2954019837e-07,3.33227591342569,5.376791470987866,9.08031866475641,1.0
scipy x 177,0.25303133195845057,17.247391927021116,6.611267782080033e-07,3.2995429548686177,5.490547226612288,9.537380586829437,1.0
gekko x 177,0.26070335168,16.429912639,6.2954019837e-07,3.2995429548686177,5.490547226612288,9.537380586829437,1.0
scipy x 178,0.3952733666232106,16.91705840697332,7.065553199712095e-07,3.31783127589303,5.471189570337413,9.913667670576023,1.0
gekko x 178,0.26070335168,16.429912639,6.2954019837e-07,3.31783127589303,5.471189570337413,9.913667670576023,1.0
scipy x 179,0.1884487395121205,16.69267857762182,6.026983779688885e-07,3.12274687760122,5.413366436783711,9.319052618850476,1.0
gekko x 179,0.26070335168,16.429912639,6.2954019837e-07,3.12274687760122,5.413366436783711,9.319052618850476,1.0
scipy x 180,0.35820785575449393,14.263901625470501,6.148723797018671e-07,2.8407797232880267,5.48138891390254,10.081339146975385,1.0
gekko x 180,0.26070335168,16.429912639,6.2954019837e-07,2.8407797232880267,5.48138891390254,10.081339146975385,1.0
scipy x 181,0.0648145710041705,17.1772668288192,5.480640834569793e-07,3.0665465284420095,5.39545978422194,9.011477395062567,1.0
gekko x 181,0.26070335168,16.429912639,6.2954019837e-07,3.0665465284420095,5.39545978422194,9.011477395062567,1.0
scipy x 182,0.3349368539279416,15.221624240837162,6.239500385953066e-07,2.9716236788411408,5.4136540410330625,9.812957428819525,1.0
gekko x 182,0.26070335168,16.429912639,6.2954019837e-07,2.9716236788411408,5.4136540410330625,9.812957428819525,1.0
scipy x 183,0.4906050556630722,15.688153970278695,6.550984299263382e-07,3.028868613331894,5.332806143678729,10.039027972063039,1.0
gekko x 183,0.26070335168,16.429912639,6.2954019837e-07,3.028868613331894,5.332806143678729,10.039027972063039,1.0
scipy x 184,0.16983833586344035,16.103564610094843,6.068736751413552e-07,3.0842874612019133,5.52200976733697,9.530335520253335,1.0
gekko x 184,0.26070335168,16.429912639,6.2954019837e-07,3.0842874612019133,5.52200976733697,9.530335520253335,1.0
scipy x 185,0.2937587420105197,15.786987312606394,6.346985295588092e-07,3.0720702757986476,5.450734746101232,9.721163519237267,1.0
gekko x 185,0.26070335168,16.429912639,6.2954019837e-07,3.0720702757986476,5.450734746101232,9.721163519237267,1.0
scipy x 186,0.14408853170470193,18.87651549480341,6.253608773269817e-07,3.4024987375152644,5.464894946025869,9.081760615784065,1.0
gekko x 186,0.26070335168,16.429912639,6.2954019837e-07,3.4024987375152644,5.464894946025869,9.081760615784065,1.0
scipy x 187,0.5039542441056176,16.69964008865308,6.94176770227405e-07,3.2208037712845785,5.337844202190726,10.004298611932642,1.0
gekko x 187,0.26070335168,16.429912639,6.2954019837e-07,3.2208037712845785,5.337844202190726,10.004298611932642,1.0
scipy x 188,0.18865086823576677,18.712599867311322,6.555363869839357e-07,3.4513000023800537,5.499256964235504,9.24491704072979,1.0
gekko x 188,0.26070335168,16.429912639,6.2954019837e-07,3.4513000023800537,5.499256964235504,9.24491704072979,1.0
scipy x 189,0.24270500623047855,18.71900783467329,6.46116165243385e-07,3.406475540927231,5.3416407972617135,9.095092018806108,1.0
gekko x 189,0.26070335168,16.429912639,6.2954019837e-07,3.406475540927231,5.3416407972617135,9.095092018806108,1.0
scipy x 190,0.20197750051208455,17.862766321432925,6.389821240775927e-07,3.322726524746349,5.454326891826297,9.291372216961264,1.0
gekko x 190,0.26070335168,16.429912639,6.2954019837e-07,3.322726524746349,5.454326891826297,9.291372216961264,1.0
scipy x 191,0.3140947711364983,14.223717148225088,6.00987194678187e-07,2.8227646967532762,5.474087745232183,9.962752178984076,1.0
gekko x 191,0.26070335168,16.429912639,6.2954019837e-07,2.8227646967532762,5.474087745232183,9.962752178984076,1.0
scipy x 192,0.2901069355732994,18.586951557791284,6.751658930711869e-07,3.4510829509443504,5.372745704706548,9.275798581825722,1.0
gekko x 192,0.26070335168,16.429912639,6.2954019837e-07,3.4510829509443504,5.372745704706548,9.275798581825722,1.0
scipy x 193,0.26321338722027726,15.689903516159097,6.275590068145729e-07,3.0573946412875315,5.480106526067631,9.708986081625016,1.0
gekko x 193,0.26070335168,16.429912639,6.2954019837e-07,3.0573946412875315,5.480106526067631,9.708986081625016,1.0
scipy x 194,0.3793289085710024,17.483409825686817,7.018994410225461e-07,3.3719970357620004,5.416320094966912,9.710920130477378,1.0
gekko x 194,0.26070335168,16.429912639,6.2954019837e-07,3.3719970357620004,5.416320094966912,9.710920130477378,1.0
scipy x 195,0.24790964307119448,17.699813305142037,6.795469664315125e-07,3.3922153709786387,5.539619405522871,9.559980794591276,1.0
gekko x 195,0.26070335168,16.429912639,6.2954019837e-07,3.3922153709786387,5.539619405522871,9.559980794591276,1.0
scipy x 196,0.31555688673071564,16.671832072231716,6.762056803198742e-07,3.253353721842742,5.49449845086855,9.763047906442429,1.0
gekko x 196,0.26070335168,16.429912639,6.2954019837e-07,3.253353721842742,5.49449845086855,9.763047906442429,1.0
scipy x 197,0.09056088585953645,16.97877102815802,5.788991522932912e-07,3.1239057063655973,5.497153821854081,9.244755048959025,1.0
gekko x 197,0.26070335168,16.429912639,6.2954019837e-07,3.1239057063655973,5.497153821854081,9.244755048959025,1.0
scipy x 198,0.2260933435217637,18.233761713934445,6.406021159728073e-07,3.3527466637850356,5.38469649281299,9.184621437937201,1.0
gekko x 198,0.26070335168,16.429912639,6.2954019837e-07,3.3527466637850356,5.38469649281299,9.184621437937201,1.0
scipy x 199,0.34762595117285866,14.7413417783927,5.87003111860045e-07,2.8288597442778625,5.298609041293913,9.678811783078185,1.0
gekko x 199,0.26070335168,16.429912639,6.2954019837e-07,2.8288597442778625,5.298609041293913,9.678811783078185,1.0
scipy y 0,0.01396775479167655,21.32343284419522,7.735320444522165e-07,4.07473955711916,6.3502006656236745,10.03220433541214,1.0
gekko y 0,0.14552219019,19.304992579,8.58951774e-07,4.07473955711916,6.3502006656236745,10.03220433541214,1.0
scipy y 1,-0.04504355499403442,21.8816237161248,7.380543143095896e-07,4.053358507596142,6.3713358292844084,9.936478661501159,1.0
gekko y 1,0.14552219019,19.304992579,8.58951774e-07,4.053358507596142,6.3713358292844084,9.936478661501159,1.0
scipy y 2,0.103927303825355,19.67354648015681,8.489878453675417e-07,4.064994393063657,6.438183108204062,10.515550935677428,1.0
gekko y 2,0.14552219019,19.304992579,8.58951774e-07,4.064994393063657,6.438183108204062,10.515550935677428,1.0
scipy y 3,0.15395984479053565,18.82657832945025,8.752976962348574e-07,4.015694167346812,6.440946588566596,10.732067145279201,1.0
gekko y 3,0.14552219019,19.304992579,8.58951774e-07,4.015694167346812,6.440946588566596,10.732067145279201,1.0
scipy y 4,0.27879602838821615,18.72210836632966,9.249598932816231e-07,4.059732718451452,6.303825139269775,10.832870349624766,1.0
gekko y 4,0.14552219019,19.304992579,8.58951774e-07,4.059732718451452,6.303825139269775,10.832870349624766,1.0
scipy y 5,0.33035071647778536,17.885360417382,9.492779294145653e-07,3.9921075476481396,6.347436246323316,11.172104477766391,1.0
gekko y 5,0.14552219019,19.304992579,8.58951774e-07,3.9921075476481396,6.347436246323316,11.172104477766391,1.0
scipy y 6,0.15965706690797907,19.33889867413552,8.555202151029231e-07,4.0217900509969695,6.321285901833346,10.480103313796143,1.0
gekko y 6,0.14552219019,19.304992579,8.58951774e-07,4.0217900509969695,6.321285901833346,10.480103313796143,1.0
scipy y 7,0.2446052016455988,18.46739842859425,8.93319495402758e-07,3.9768245627319243,6.295238173877769,10.75649250074474,1.0
gekko y 7,0.14552219019,19.304992579,8.58951774e-07,3.9768245627319243,6.295238173877769,10.75649250074474,1.0
scipy y 8,0.25416826076684,17.88055698259795,9.281145498659132e-07,3.9822614668302236,6.442849769024414,11.112610658646503,1.0
gekko y 8,0.14552219019,19.304992579,8.58951774e-07,3.9822614668302236,6.442849769024414,11.112610658646503,1.0
scipy y 9,0.3030647919499243,18.437020084804526,9.44029157784223e-07,4.05763775279229,6.336500637686167,10.997810231097269,1.0
gekko y 9,0.14552219019,19.304992579,8.58951774e-07,4.05763775279229,6.336500637686167,10.997810231097269,1.0
scipy y 10,0.20758693116011173,18.91148631079172,8.964164823114078e-07,4.049213613808688,6.367162876212855,10.724623347397667,1.0
gekko y 10,0.14552219019,19.304992579,8.58951774e-07,4.049213613808688,6.367162876212855,10.724623347397667,1.0
scipy y 11,0.24900113821808106,18.11031751898428,9.269034507353533e-07,4.0083487969567155,6.430967981346309,11.047606294408356,1.0
gekko y 11,0.14552219019,19.304992579,8.58951774e-07,4.0083487969567155,6.430967981346309,11.047606294408356,1.0
scipy y 12,0.11056533088688078,19.782090808030805,8.347438483048986e-07,4.039060014385822,6.359263606107369,10.385744498128268,1.0
gekko y 12,0.14552219019,19.304992579,8.58951774e-07,4.039060014385822,6.359263606107369,10.385744498128268,1.0
scipy y 13,-0.06732779213285213,21.97218592597218,7.321341718346892e-07,4.053533986760509,6.414345190489239,9.972991685562553,1.0
gekko y 13,0.14552219019,19.304992579,8.58951774e-07,4.053533986760509,6.414345190489239,9.972991685562553,1.0
scipy y 14,0.21745709577403757,18.618805434045594,8.793504358192886e-07,3.9742875193846,6.301368140599007,10.676369020342252,1.0
gekko y 14,0.14552219019,19.304992579,8.58951774e-07,3.9742875193846,6.301368140599007,10.676369020342252,1.0
scipy y 15,0.2725438410383935,18.66732249518458,9.298016050951498e-07,4.06701639877663,6.339314438354079,10.883175091404425,1.0
gekko y 15,0.14552219019,19.304992579,8.58951774e-07,4.06701639877663,6.339314438354079,10.883175091404425,1.0
scipy y 16,-0.0820227797648989,22.1192387849267,7.222234333854315e-07,4.044498237714088,6.41436058436959,9.944937088544163,1.0
gekko y 16,0.14552219019,19.304992579,8.58951774e-07,4.044498237714088,6.41436058436959,9.944937088544163,1.0
scipy y 17,0.2787487447768079,18.58791080940607,9.196000253878647e-07,4.032903178790203,6.296254881708083,10.837260583320788,1.0
gekko y 17,0.14552219019,19.304992579,8.58951774e-07,4.032903178790203,6.296254881708083,10.837260583320788,1.0
scipy y 18,0.009427022339454885,20.83212000432034,7.825237591797316e-07,4.0534320318467225,6.416606232726933,10.188143650551334,1.0
gekko y 18,0.14552219019,19.304992579,8.58951774e-07,4.0534320318467225,6.416606232726933,10.188143650551334,1.0
scipy y 19,0.21534544321490656,19.100631006083397,9.001354746102895e-07,4.0748306097439295,6.347481417317455,10.686290703887066,1.0
gekko y 19,0.14552219019,19.304992579,8.58951774e-07,4.0748306097439295,6.347481417317455,10.686290703887066,1.0
scipy y 20,0.12363773081605245,19.588100624427877,8.486457131342953e-07,4.046949595618674,6.383736298053162,10.475759774802393,1.0
gekko y 20,0.14552219019,19.304992579,8.58951774e-07,4.046949595618674,6.383736298053162,10.475759774802393,1.0
scipy y 21,0.10831338675834597,19.750337242639088,8.17513689924206e-07,3.9948816679938774,6.301309223313848,10.290759062588553,1.0
gekko y 21,0.14552219019,19.304992579,8.58951774e-07,3.9948816679938774,6.301309223313848,10.290759062588553,1.0
scipy y 22,0.21462904852728606,18.598667213581766,9.160361312987608e-07,4.05538003524946,6.44024259767564,10.906993289907883,1.0
gekko y 22,0.14552219019,19.304992579,8.58951774e-07,4.05538003524946,6.44024259767564,10.906993289907883,1.0
scipy y 23,0.12437437932946384,19.72475470226937,8.418337813305553e-07,4.044450592634676,6.349006878916895,10.40308040534487,1.0
gekko y 23,0.14552219019,19.304992579,8.58951774e-07,4.044450592634676,6.349006878916895,10.40308040534487,1.0
scipy y 24,-0.08587234240363291,22.304201227374108,7.218111393873273e-07,4.061096571020543,6.420985073959679,9.932649044933289,1.0
gekko y 24,0.14552219019,19.304992579,8.58951774e-07,4.061096571020543,6.420985073959679,9.932649044933289,1.0
scipy y 25,0.34826706279740566,18.300292902365648,9.746654494585956e-07,4.0856628022986206,6.354558234226089,11.187877208512395,1.0
gekko y 25,0.14552219019,19.304992579,8.58951774e-07,4.0856628022986206,6.354558234226089,11.187877208512395,1.0
scipy y 26,-0.08891824232662317,22.327862496286887,7.261083403827573e-07,4.076383097305949,6.449390915448325,9.971731703627608,1.0
gekko y 26,0.14552219019,19.304992579,8.58951774e-07,4.076383097305949,6.449390915448325,9.971731703627608,1.0
scipy y 27,0.3488942399172206,18.350242647565416,9.730354180339931e-07,4.08781438304807,6.343211097592462,11.163426749724811,1.0
gekko y 27,0.14552219019,19.304992579,8.58951774e-07,4.08781438304807,6.343211097592462,11.163426749724811,1.0
