,alpha,beta,emit,sig1,sig2,sig3,converge
gekko x 109,1.0739077754,7.4850055406,6.1193394736e-07,1.7956339749359322,-2.592349103191836,4.7180645237790095,1.0
scipy x 110,1.2195984044588024,8.125233291581361,6.304987328387512e-07,1.7949507251644055,-2.5457631505440443,4.993339755948576,1.0
gekko x 110,1.0739077754,7.4850055406,6.1193394736e-07,1.7949507251644055,-2.5457631505440443,4.993339755948576,1.0
scipy x 111,0.6004160023582431,6.842732723210996,5.914627489163199e-07,1.7988469321037477,-2.619729354296758,4.414558549135948,1.0
gekko x 111,1.0739077754,7.4850055406,6.1193394736e-07,1.7988469321037477,-2.619729354296758,4.414558549135948,1.0
scipy x 112,1.1437748872988904,7.678362529433608,6.202642502608536e-07,1.7401904030655746,-2.58070414228689,4.9892827356173415,1.0
gekko x 112,1.0739077754,7.4850055406,6.1193394736e-07,1.7401904030655746,-2.58070414228689,4.9892827356173415,1.0
scipy x 113,0.9375690883513504,7.250862741681988,6.203091732296577e-07,1.7591141241806805,-2.580798812468232,4.769277464716641,1.0
gekko x 113,1.0739077754,7.4850055406,6.1193394736e-07,1.7591141241806805,-2.580798812468232,4.769277464716641,1.0
scipy x 114,1.1962507503900706,7.81432349948275,5.972242760543126e-07,1.7075524897670433,-2.534896537197476,4.949936159094191,1.0
gekko x 114,1.0739077754,7.4850055406,6.1193394736e-07,1.7075524897670433,-2.534896537197476,4.949936159094191,1.0
scipy x 115,0.7685391398049536,6.725651702394572,5.552506951691362e-07,1.6541043487817013,-2.519846465293299,4.4810955433044946,1.0
gekko x 115,1.0739077754,7.4850055406,6.1193394736e-07,1.6541043487817013,-2.519846465293299,4.4810955433044946,1.0
scipy x 116,1.2977018072658324,7.878920442223097,6.007841759674742e-07,1.6813675904661063,-2.6076317012950794,5.176986139053665,1.0
gekko x 116,1.0739077754,7.4850055406,6.1193394736e-07,1.6813675904661063,-2.6076317012950794,5.176986139053665,1.0
scipy x 117,1.261621831596698,8.299760809885983,6.211366410141328e-07,1.7920518160097845,-2.5155286037449907,4.973593649473941,1.0
gekko x 117,1.0739077754,7.4850055406,6.1193394736e-07,1.7920518160097845,-2.5155286037449907,4.973593649473941,1.0
scipy x 118,0.8046225697999025,7.25789551844841,6.051047273275568e-07,1.7954077002362332,-2.5329145986706587,4.503529271829109,1.0
gekko x 118,1.0739077754,7.4850055406,6.1193394736e-07,1.7954077002362332,-2.5329145986706587,4.503529271829109,1.0
scipy x 119,0.8346156540858065,7.046025107489406,5.84764480045821e-07,1.7194374644589925,-2.527700466145488,4.554037214636051,1.0
gekko x 119,1.0739077754,7.4850055406,6.1193394736e-07,1.7194374644589925,-2.527700466145488,4.554037214636051,1.0
scipy x 120,1.0318118876752034,7.465648796204545,6.250753634237247e-07,1.7600366525862439,-2.578653668271713,4.869156633405983,1.0
gekko x 120,1.0739077754,7.4850055406,6.1193394736e-07,1.7600366525862439,-2.578653668271713,4.869156633405983,1.0
scipy x 121,0.6786829650746607,6.90319127560838,6.014596644846516e-07,1.7890863638730876,-2.60383799668312,4.489006823365095,1.0
gekko x 121,1.0739077754,7.4850055406,6.1193394736e-07,1.7890863638730876,-2.60383799668312,4.489006823365095,1.0
scipy x 122,1.2768847652099682,8.038214422464096,6.296886404072914e-07,1.7560309853192506,-2.60907054666532,5.168410819677633,1.0
gekko x 122,1.0739077754,7.4850055406,6.1193394736e-07,1.7560309853192506,-2.60907054666532,5.168410819677633,1.0
scipy x 123,0.6864370505618278,6.464461070965115,5.634244340853034e-07,1.66100967454557,-2.592416715617272,4.526886889399453,1.0
gekko x 123,1.0739077754,7.4850055406,6.1193394736e-07,1.66100967454557,-2.592416715617272,4.526886889399453,1.0
scipy x 124,0.7689050174805826,6.750322406681495,5.805035084283122e-07,1.6950243663297861,-2.5717955164896282,4.571785083931247,1.0
gekko x 124,1.0739077754,7.4850055406,6.1193394736e-07,1.6950243663297861,-2.5717955164896282,4.571785083931247,1.0
scipy x 125,0.8729553624387829,7.128092096113634,5.875855386466029e-07,1.7201268483975112,-2.5224914805907415,4.588099682435608,1.0
gekko x 125,1.0739077754,7.4850055406,6.1193394736e-07,1.7201268483975112,-2.5224914805907415,4.588099682435608,1.0
scipy x 126,1.3375711857350336,8.481603432153376,6.203996553513301e-07,1.7889532604162781,-2.5293992720611334,5.068848022839009,1.0
gekko x 126,1.0739077754,7.4850055406,6.1193394736e-07,1.7889532604162781,-2.5293992720611334,5.068848022839009,1.0
scipy x 127,0.6573980754701888,6.468487898994449,5.733817191395479e-07,1.6889883071056648,-2.619437969705515,4.5353642186506296,1.0
gekko x 127,1.0739077754,7.4850055406,6.1193394736e-07,1.6889883071056648,-2.619437969705515,4.5353642186506296,1.0
scipy x 128,0.6343336283966708,6.787359801693884,5.904266716847903e-07,1.7739732167232196,-2.6116794808404946,4.454574247783749,1.0
gekko x 128,1.0739077754,7.4850055406,6.1193394736e-07,1.7739732167232196,-2.6116794808404946,4.454574247783749,1.0
scipy x 129,0.8635270959890944,7.078395113266505,5.960437608884289e-07,1.7286401323551142,-2.548928114431559,4.627644069708149,1.0
gekko x 129,1.0739077754,7.4850055406,6.1193394736e-07,1.7286401323551142,-2.548928114431559,4.627644069708149,1.0
scipy x 130,1.1153049691385792,7.535741727015774,6.245791839259306e-07,1.7350794983852427,-2.606240818992164,5.01127756528368,1.0
gekko x 130,1.0739077754,7.4850055406,6.1193394736e-07,1.7350794983852427,-2.606240818992164,5.01127756528368,1.0
scipy x 131,0.9634069839510613,7.095971179894315,5.813823774936492e-07,1.6677510415254375,-2.5399742265761245,4.732738187809178,1.0
gekko x 131,1.0739077754,7.4850055406,6.1193394736e-07,1.6677510415254375,-2.5399742265761245,4.732738187809178,1.0
scipy x 132,1.2534972963162718,8.037058708323196,6.087653583009879e-07,1.7359774059953668,-2.547061654648289,5.026208204741387,1.0
gekko x 132,1.0739077754,7.4850055406,6.1193394736e-07,1.7359774059953668,-2.547061654648289,5.026208204741387,1.0
scipy x 133,1.008040154130729,7.444709997155032,6.263474571938056e-07,1.7686347021733693,-2.5757958210527914,4.8365559128443065,1.0
gekko x 133,1.0739077754,7.4850055406,6.1193394736e-07,1.7686347021733693,-2.5757958210527914,4.8365559128443065,1.0
scipy x 134,0.8777277950827354,7.143133730136431,6.051986852253063e-07,1.7460566603521495,-2.557802542867062,4.657438410266417,1.0
gekko x 134,1.0739077754,7.4850055406,6.1193394736e-07,1.7460566603521495,-2.557802542867062,4.657438410266417,1.0
scipy x 135,1.3062545515267996,7.916854262314808,5.91581063483244e-07,1.6710134218439934,-2.585150648066163,5.139752964534607,1.0
gekko x 135,1.0739077754,7.4850055406,6.1193394736e-07,1.6710134218439934,-2.585150648066163,5.139752964534607,1.0
scipy x 136,0.7935739117546077,7.133869587725034,5.905984001310849e-07,1.7592503669120942,-2.5238609061592325,4.484246271890012,1.0
gekko x 136,1.0739077754,7.4850055406,6.1193394736e-07,1.7592503669120942,-2.5238609061592325,4.484246271890012,1.0
scipy x 137,0.846693110430991,6.948724566578112,5.874938038516304e-07,1.7029517474308256,-2.553794218202486,4.624442866078787,1.0
gekko x 137,1.0739077754,7.4850055406,6.1193394736e-07,1.7029517474308256,-2.553794218202486,4.624442866078787,1.0
scipy x 138,1.0719150502197614,7.468271059742523,6.319176720935622e-07,1.7528028213655078,-2.6122255490025115,4.978058721709908,1.0
gekko x 138,1.0739077754,7.4850055406,6.1193394736e-07,1.7528028213655078,-2.6122255490025115,4.978058721709908,1.0
scipy x 139,0.6998251227170719,6.7135269546273175,5.848858652393189e-07,1.7256839948889038,-2.5941278484341344,4.522354752932665,1.0
gekko x 139,1.0739077754,7.4850055406,6.1193394736e-07,1.7256839948889038,-2.5941278484341344,4.522354752932665,1.0
scipy x 140,1.0586032734088,7.499741001555094,6.205300809399315e-07,1.7477155454554736,-2.5743078463605302,4.8903117338521955,1.0
gekko x 140,1.0739077754,7.4850055406,6.1193394736e-07,1.7477155454554736,-2.5743078463605302,4.8903117338521955,1.0
scipy x 141,0.7647860020650655,6.539441106983164,5.807976670329084e-07,1.6638584735573552,-2.614072381536056,4.6596813365789025,1.0
gekko x 141,1.0739077754,7.4850055406,6.1193394736e-07,1.6638584735573552,-2.614072381536056,4.6596813365789025,1.0
scipy x 142,0.8493249353765645,6.7917396161093295,5.935947806215294e-07,1.685539490042733,-2.5999507567870337,4.722685305984467,1.0
gekko x 142,1.0739077754,7.4850055406,6.1193394736e-07,1.685539490042733,-2.5999507567870337,4.722685305984467,1.0
scipy x 143,0.8707445477866036,7.100217812139576,6.229564097650856e-07,1.767603590926989,-2.6025506871741557,4.732898436266107,1.0
gekko x 143,1.0739077754,7.4850055406,6.1193394736e-07,1.767603590926989,-2.6025506871741557,4.732898436266107,1.0
scipy x 144,1.1477997074481776,7.733915046933225,6.268681275288025e-07,1.7567554360959288,-2.5835833834659088,4.998376173401861,1.0
gekko x 144,1.0739077754,7.4850055406,6.1193394736e-07,1.7567554360959288,-2.5835833834659088,4.998376173401861,1.0
scipy x 145,0.9924602945639447,7.611902341358509,6.269793899031061e-07,1.8031088925737702,-2.536392547178594,4.73486112859833,1.0
gekko x 145,1.0739077754,7.4850055406,6.1193394736e-07,1.8031088925737702,-2.536392547178594,4.73486112859833,1.0
scipy x 146,0.7859993489474718,6.905341846450933,6.170586247253182e-07,1.7650290691643387,-2.6216044639247444,4.669316788017655,1.0
gekko x 146,1.0739077754,7.4850055406,6.1193394736e-07,1.7650290691643387,-2.6216044639247444,4.669316788017655,1.0
scipy x 147,0.7378642825023023,7.015733944416114,6.187868997437515e-07,1.8063827707058766,-2.6095537169010528,4.569770456064017,1.0
gekko x 147,1.0739077754,7.4850055406,6.1193394736e-07,1.8063827707058766,-2.6095537169010528,4.569770456064017,1.0
scipy x 148,1.187640319593723,7.927046415231522,6.262555724624904e-07,1.7703906853627713,-2.5623092780216257,4.995269948370948,1.0
gekko x 148,1.0739077754,7.4850055406,6.1193394736e-07,1.7703906853627713,-2.5623092780216257,4.995269948370948,1.0
scipy x 149,1.194500673848421,7.685671278587235,6.131953683058475e-07,1.7102036132211145,-2.5994988240655643,5.073695635994213,1.0
gekko x 149,1.0739077754,7.4850055406,6.1193394736e-07,1.7102036132211145,-2.5994988240655643,5.073695635994213,1.0
scipy x 150,1.1477269798366228,7.33938674588779,5.919265865745666e-07,1.6440959462829465,-2.6081303545629058,5.0462020011473765,1.0
gekko x 150,1.0739077754,7.4850055406,6.1193394736e-07,1.6440959462829465,-2.6081303545629058,5.0462020011473765,1.0
scipy x 151,0.9411384933857831,6.984667314832669,6.025013834987442e-07,1.6893682686772646,-2.6025692285821695,4.828285273627964,1.0
gekko x 151,1.0739077754,7.4850055406,6.1193394736e-07,1.6893682686772646,-2.6025692285821695,4.828285273627964,1.0
scipy x 152,1.2747309250104368,8.174884049519891,6.020619097304467e-07,1.739525325175298,-2.515781300766089,4.984329188050386,1.0
gekko x 152,1.0739077754,7.4850055406,6.1193394736e-07,1.739525325175298,-2.515781300766089,4.984329188050386,1.0
scipy x 153,0.707632687993119,6.929123700979128,5.907722921515791e-07,1.7646123752976082,-2.5694420380433303,4.466873980996866,1.0
gekko x 153,1.0739077754,7.4850055406,6.1193394736e-07,1.7646123752976082,-2.5694420380433303,4.466873980996866,1.0
scipy x 154,1.2274187603685665,7.679783417193184,6.056926955814401e-07,1.685080679866135,-2.610807561574281,5.123830303022853,1.0
gekko x 154,1.0739077754,7.4850055406,6.1193394736e-07,1.685080679866135,-2.610807561574281,5.123830303022853,1.0
scipy x 155,0.7162531521954706,6.741955271701013,5.91603699309657e-07,1.732845027579485,-2.6014557114186334,4.554486677143652,1.0
gekko x 155,1.0739077754,7.4850055406,6.1193394736e-07,1.732845027579485,-2.6014557114186334,4.554486677143652,1.0
scipy x 156,1.6374418312229433,8.94053121863503,5.716721272288657e-07,1.6726436200998394,-2.606921113983933,5.414685823375828,1.0
gekko x 156,1.0739077754,7.4850055406,6.1193394736e-07,1.6726436200998394,-2.606921113983933,5.414685823375828,1.0
scipy x 157,0.8713168010900078,7.247123047381414,6.206716143705125e-07,1.7877258285442645,-2.569109881172647,4.661414010040141,1.0
gekko x 157,1.0739077754,7.4850055406,6.1193394736e-07,1.7877258285442645,-2.569109881172647,4.661414010040141,1.0
scipy x 158,0.8244429640867424,7.281137339222905,6.150085012039688e-07,1.8051547392806542,-2.5488505375755346,4.557413703512463,1.0
gekko x 158,1.0739077754,7.4850055406,6.1193394736e-07,1.8051547392806542,-2.5488505375755346,4.557413703512463,1.0
scipy x 159,1.3696908658794305,8.340743410692737,6.322929233567211e-07,1.7703522011790307,-2.617689474250171,5.2656178171948715,1.0
gekko x 159,1.0739077754,7.4850055406,6.1193394736e-07,1.7703522011790307,-2.617689474250171,5.2656178171948715,1.0
scipy x 160,1.205121714707991,8.16272988337531,6.296909510569592e-07,1.8057723782798687,-2.5258142354229665,4.939804483126663,1.0
gekko x 160,1.0739077754,7.4850055406,6.1193394736e-07,1.8057723782798687,-2.5258142354229665,4.939804483126663,1.0
scipy x 161,1.1111678123827735,7.569575035271243,6.010703283209057e-07,1.7092535684119108,-2.5461726359802803,4.891149126623245,1.0
gekko x 161,1.0739077754,7.4850055406,6.1193394736e-07,1.7092535684119108,-2.5461726359802803,4.891149126623245,1.0
scipy x 162,1.5662977626083125,8.822307329713295,5.589491882733359e-07,1.6626743708931473,-2.5303641310777647,5.222237084392379,1.0
gekko x 162,1.0739077754,7.4850055406,6.1193394736e-07,1.6626743708931473,-2.5303641310777647,5.222237084392379,1.0
scipy x 163,1.055186512256393,7.703252316439737,6.155632752779319e-07,1.7747271029435359,-2.517562644732192,4.771494840059645,1.0
gekko x 163,1.0739077754,7.4850055406,6.1193394736e-07,1.7747271029435359,-2.517562644732192,4.771494840059645,1.0
scipy x 164,1.0421271021381981,7.503736030510772,6.099288096804291e-07,1.7403194156214306,-2.54344231216064,4.813054713357273,1.0
gekko x 164,1.0739077754,7.4850055406,6.1193394736e-07,1.7403194156214306,-2.54344231216064,4.813054713357273,1.0
scipy x 165,0.5895398253721786,6.407287222150485,5.593814390778387e-07,1.6883183786484182,-2.616924896011823,4.448604789780922,1.0
gekko x 165,1.0739077754,7.4850055406,6.1193394736e-07,1.6883183786484182,-2.616924896011823,4.448604789780922,1.0
scipy x 166,1.0003657600361335,7.266431424618537,6.048732174092646e-07,1.712774161344118,-2.567345819023171,4.819278823927997,1.0
gekko x 166,1.0739077754,7.4850055406,6.1193394736e-07,1.712774161344118,-2.567345819023171,4.819278823927997,1.0
scipy x 167,0.8184169639403853,6.869873451395868,5.74348746065442e-07,1.6834966019211015,-2.5373276142710255,4.564477141052189,1.0
gekko x 167,1.0739077754,7.4850055406,6.1193394736e-07,1.6834966019211015,-2.5373276142710255,4.564477141052189,1.0
scipy x 168,1.4082681833946762,8.733122759495942,6.210557214170159e-07,1.8011503462158647,-2.529840980640128,5.130568723475374,1.0
gekko x 168,1.0739077754,7.4850055406,6.1193394736e-07,1.8011503462158647,-2.529840980640128,5.130568723475374,1.0
scipy x 169,0.9087188742748186,7.271472081908739,6.194956181577487e-07,1.7737508018391512,-2.5678816136282774,4.707062951851551,1.0
gekko x 169,1.0739077754,7.4850055406,6.1193394736e-07,1.7737508018391512,-2.5678816136282774,4.707062951851551,1.0
scipy x 170,1.0322156701417489,7.738490477723374,6.25688199422755e-07,1.804600920776131,-2.5215500905845447,4.749847256541169,1.0
gekko x 170,1.0739077754,7.4850055406,6.1193394736e-07,1.804600920776131,-2.5215500905845447,4.749847256541169,1.0
scipy x 171,0.7467672441000754,6.855614814962192,5.670137153185729e-07,1.7009268722071564,-2.523683014554983,4.447582572809217,1.0
gekko x 171,1.0739077754,7.4850055406,6.1193394736e-07,1.7009268722071564,-2.523683014554983,4.447582572809217,1.0
scipy x 172,0.7335390967792231,6.719355431004376,5.700578595269481e-07,1.6900716708446946,-2.555777469086652,4.499690095776683,1.0
gekko x 172,1.0739077754,7.4850055406,6.1193394736e-07,1.6900716708446946,-2.555777469086652,4.499690095776683,1.0
scipy x 173,1.0244599567803847,7.4637109604078695,6.331227604381962e-07,1.7741844866416123,-2.5923626144793377,4.886473249209334,1.0
gekko x 173,1.0739077754,7.4850055406,6.1193394736e-07,1.7741844866416123,-2.5923626144793377,4.886473249209334,1.0
scipy x 174,1.0895675069411155,7.4356148037255885,5.966682202957236e-07,1.6906084110461026,-2.55584393197473,4.88975948718595,1.0
gekko x 174,1.0739077754,7.4850055406,6.1193394736e-07,1.6906084110461026,-2.55584393197473,4.88975948718595,1.0
scipy x 175,1.5809299943625625,8.906952756345552,5.748489381454107e-07,1.693516003918955,-2.5593209377563846,5.294373237831862,1.0
gekko x 175,1.0739077754,7.4850055406,6.1193394736e-07,1.693516003918955,-2.5593209377563846,5.294373237831862,1.0
scipy x 176,1.3673800555985833,8.163165489016642,6.050965185672296e-07,1.7046094175486888,-2.605315972894436,5.231464045066945,1.0
gekko x 176,1.0739077754,7.4850055406,6.1193394736e-07,1.7046094175486888,-2.605315972894436,5.231464045066945,1.0
scipy x 177,0.73196756596436,6.6115681034364595,5.722350380762649e-07,1.677156849399329,-2.5806877040326213,4.551670895699927,1.0
gekko x 177,1.0739077754,7.4850055406,6.1193394736e-07,1.677156849399329,-2.5806877040326213,4.551670895699927,1.0
scipy x 178,0.9888430304067082,7.358163811273486,6.058006538325677e-07,1.7337069167669332,-2.5444653152485066,4.758903547603543,1.0
gekko x 178,1.0739077754,7.4850055406,6.1193394736e-07,1.7337069167669332,-2.5444653152485066,4.758903547603543,1.0
scipy x 179,0.7696118126609881,6.754338656732438,5.888985044586204e-07,1.7075647971492052,-2.589554193962132,4.603931171964212,1.0
gekko x 179,1.0739077754,7.4850055406,6.1193394736e-07,1.7075647971492052,-2.589554193962132,4.603931171964212,1.0
scipy x 180,0.5699976806561405,6.341330986740456,5.491190709718354e-07,1.671215588705461,-2.6107718382450726,4.420595926230822,1.0
gekko x 180,1.0739077754,7.4850055406,6.1193394736e-07,1.671215588705461,-2.6107718382450726,4.420595926230822,1.0
scipy x 181,1.22046491109646,8.02720404393012,6.073188773096693e-07,1.7458358351259302,-2.5220645560669674,4.947626429956862,1.0
gekko x 181,1.0739077754,7.4850055406,6.1193394736e-07,1.7458358351259302,-2.5220645560669674,4.947626429956862,1.0
scipy x 182,1.2659734116024774,7.728781601888411,5.868847055782106e-07,1.6507844122662523,-2.5893191238527202,5.112710530860161,1.0
gekko x 182,1.0739077754,7.4850055406,6.1193394736e-07,1.6507844122662523,-2.5893191238527202,5.112710530860161,1.0
scipy x 183,1.8036139320959326,9.755239855965144,5.4898508900427e-07,1.6988128856092466,-2.5291337624101047,5.369411853677152,1.0
gekko x 183,1.0739077754,7.4850055406,6.1193394736e-07,1.6988128856092466,-2.5291337624101047,5.369411853677152,1.0
scipy x 184,0.8918426590101253,7.255233868158117,6.394837754084607e-07,1.8069074891297805,-2.6090854241683994,4.7612122037513736,1.0
gekko x 184,1.0739077754,7.4850055406,6.1193394736e-07,1.8069074891297805,-2.6090854241683994,4.7612122037513736,1.0
scipy x 185,1.0909211221609585,7.510985011451561,6.145739886506375e-07,1.72743255992654,-2.5766559881226243,4.929619161648117,1.0
gekko x 185,1.0739077754,7.4850055406,6.1193394736e-07,1.72743255992654,-2.5766559881226243,4.929619161648117,1.0
scipy x 186,0.8441102945364776,7.114820730269451,5.934142525090412e-07,1.7388671436218992,-2.534119740175324,4.572498572195084,1.0
gekko x 186,1.0739077754,7.4850055406,6.1193394736e-07,1.7388671436218992,-2.534119740175324,4.572498572195084,1.0
scipy x 187,1.1228855775530033,7.453975050718385,5.960961703470714e-07,1.6788023221031114,-2.570766472808618,4.951270865450979,1.0
gekko x 187,1.0739077754,7.4850055406,6.1193394736e-07,1.6788023221031114,-2.570766472808618,4.951270865450979,1.0
scipy x 188,1.1941114853055732,7.833453414802724,6.245642491116981e-07,1.750195535664211,-2.5859987837861356,5.047785525752633,1.0
gekko x 188,1.0739077754,7.4850055406,6.1193394736e-07,1.750195535664211,-2.5859987837861356,5.047785525752633,1.0
scipy x 189,1.3205207986038219,8.391077920799964,6.231336845454216e-07,1.7854563548948614,-2.54306288262277,5.080416184618637,1.0
gekko x 189,1.0739077754,7.4850055406,6.1193394736e-07,1.7854563548948614,-2.54306288262277,5.080416184618637,1.0
scipy x 190,0.9699689827207156,7.3717115733932355,6.105479754839209e-07,1.750700621396588,-2.544941868694685,4.736229166751994,1.0
gekko x 190,1.0739077754,7.4850055406,6.1193394736e-07,1.750700621396588,-2.544941868694685,4.736229166751994,1.0
scipy x 191,0.903258600831076,7.1955675098471366,6.234751877639557e-07,1.7695631163814562,-2.590335444860043,4.746396429699194,1.0
gekko x 191,1.0739077754,7.4850055406,6.1193394736e-07,1.7695631163814562,-2.590335444860043,4.746396429699194,1.0
scipy x 192,0.9959529128541122,7.142946554276462,5.761269164719743e-07,1.6539557979200445,-2.5313508413512005,4.751357579849108,1.0
gekko x 192,1.0739077754,7.4850055406,6.1193394736e-07,1.6539557979200445,-2.5313508413512005,4.751357579849108,1.0
scipy x 193,1.106473930586322,7.638529693750047,6.377422429754627e-07,1.7739551472197763,-2.6033533906334716,4.994792937422452,1.0
gekko x 193,1.0739077754,7.4850055406,6.1193394736e-07,1.7739551472197763,-2.6033533906334716,4.994792937422452,1.0
scipy x 194,1.2250674303668139,7.900703425788216,6.253730074773909e-07,1.7492820583885778,-2.5937755925401422,5.091723697331821,1.0
gekko x 194,1.0739077754,7.4850055406,6.1193394736e-07,1.7492820583885778,-2.5937755925401422,5.091723697331821,1.0
scipy x 195,0.7121797492073119,6.743218841686267,5.874794767866083e-07,1.7287681290918255,-2.592724588461552,4.533552875216913,1.0
gekko x 195,1.0739077754,7.4850055406,6.1193394736e-07,1.7287681290918255,-2.592724588461552,4.533552875216913,1.0
scipy x 196,0.622662593117874,6.699905929367531,5.84220478187058e-07,1.756236547958551,-2.61542936252779,4.455544228830005,1.0
gekko x 196,1.0739077754,7.4850055406,6.1193394736e-07,1.756236547958551,-2.61542936252779,4.455544228830005,1.0
scipy x 197,1.6758074213512932,9.12358964500438,5.463059504176821e-07,1.648247835162534,-2.5426666656204375,5.308448481304073,1.0
gekko x 197,1.0739077754,7.4850055406,6.1193394736e-07,1.648247835162534,-2.5426666656204375,5.308448481304073,1.0
scipy x 198,1.3114223174709276,8.216300240027387,6.221068909225119e-07,1.7598508877138859,-2.576901239568568,5.136496092928344,1.0
gekko x 198,1.0739077754,7.4850055406,6.1193394736e-07,1.7598508877138859,-2.576901239568568,5.136496092928344,1.0
scipy x 199,0.8123679178310635,7.212913615569368,6.069609518073376e-07,1.787783004211501,-2.544153151936481,4.53870992363546,1.0
gekko x 199,1.0739077754,7.4850055406,6.1193394736e-07,1.787783004211501,-2.544153151936481,4.53870992363546,1.0
scipy y 0,0.3560433331934246,18.212322827542625,5.258492744808548e-07,3.0133377886210626,2.9656762410992794,-3.3470156208575768,1.0
gekko y 0,0.32147079587,20.068620126,4.8588115176e-07,3.0133377886210626,2.9656762410992794,-3.3470156208575768,1.0
scipy y 1,0.34897709416038225,18.178501747687726,5.265962441360842e-07,3.0143793739179046,2.974684593996736,-3.360472145698612,1.0
gekko y 1,0.32147079587,20.068620126,4.8588115176e-07,3.0143793739179046,2.974684593996736,-3.360472145698612,1.0
scipy y 2,0.36513093437537814,19.85974271588089,5.029726725979353e-07,3.0812572125680706,2.9958761401109117,-3.297538532831378,1.0
gekko y 2,0.32147079587,20.068620126,4.8588115176e-07,3.0812572125680706,2.9958761401109117,-3.297538532831378,1.0
scipy y 3,0.37789794020819173,20.119254135425823,5.007175728528782e-07,3.0921917431619335,2.990427928497445,-3.2765133157954383,1.0
gekko y 3,0.32147079587,20.068620126,4.8588115176e-07,3.0921917431619335,2.990427928497445,-3.2765133157954383,1.0
scipy y 4,0.33475575324950047,18.85648399183208,5.043561556735837e-07,3.010546660112149,2.9726611332332498,-3.3265825119064796,1.0
gekko y 4,0.32147079587,20.068620126,4.8588115176e-07,3.010546660112149,2.9726611332332498,-3.3265825119064796,1.0
scipy y 5,0.32431550832724476,19.03128873359568,5.060391420007725e-07,3.032686722929739,3.0020277966728544,-3.3537426525931755,1.0
gekko y 5,0.32147079587,20.068620126,4.8588115176e-07,3.032686722929739,3.0020277966728544,-3.3537426525931755,1.0
scipy y 6,0.23680404172361627,21.500818916112788,4.42420584224269e-07,3.040180508472587,3.05714870936805,-3.3468865610714023,1.0
gekko y 6,0.32147079587,20.068620126,4.8588115176e-07,3.040180508472587,3.05714870936805,-3.3468865610714023,1.0
scipy y 7,0.22931790446009095,22.107870564218317,4.282089812408033e-07,3.035464346144569,3.0516375234704487,-3.3248249409535675,1.0
gekko y 7,0.32147079587,20.068620126,4.8588115176e-07,3.035464346144569,3.0516375234704487,-3.3248249409535675,1.0
scipy y 8,0.2518324708122459,23.447180108073475,4.1275918476842496e-07,3.06656100048209,3.0487113080466344,-3.2750589341311938,1.0
gekko y 8,0.32147079587,20.068620126,4.8588115176e-07,3.06656100048209,3.0487113080466344,-3.2750589341311938,1.0
scipy y 9,0.2345525777098521,23.478066126489562,4.052153657680722e-07,3.043923789881566,3.040901396753237,-3.2731196375994145,1.0
gekko y 9,0.32147079587,20.068620126,4.8588115176e-07,3.043923789881566,3.040901396753237,-3.2731196375994145,1.0
scipy y 10,0.37930348511266115,19.82202830466067,5.02618397761662e-07,3.07367208853424,2.9748657080310017,-3.2720815322618657,1.0
gekko y 10,0.32147079587,20.068620126,4.8588115176e-07,3.07367208853424,2.9748657080310017,-3.2720815322618657,1.0
scipy y 11,0.3600046115535025,18.64725953897875,5.21642228319896e-07,3.0375221747784065,2.9771990634145844,-3.33607794049132,1.0
gekko y 11,0.32147079587,20.068620126,4.8588115176e-07,3.0375221747784065,2.9771990634145844,-3.33607794049132,1.0
scipy y 12,0.36089260183392136,19.04986737522443,5.217263726646054e-07,3.071667359902896,3.0028393930481174,-3.3441990393738967,1.0
gekko y 12,0.32147079587,20.068620126,4.8588115176e-07,3.071667359902896,3.0028393930481174,-3.3441990393738967,1.0
scipy y 13,0.265273530351176,21.447388774785946,4.4313676660199304e-07,3.0325233654675765,3.0237749814666977,-3.301242776268275,1.0
gekko y 13,0.32147079587,20.068620126,4.8588115176e-07,3.0325233654675765,3.0237749814666977,-3.301242776268275,1.0
scipy y 14,0.16022055278050087,25.486832888057954,3.6077936679342646e-07,3.008693178708916,3.049248690315883,-3.2690023953318548,1.0
gekko y 14,0.32147079587,20.068620126,4.8588115176e-07,3.008693178708916,3.049248690315883,-3.2690023953318548,1.0
scipy y 15,0.1849536933057504,25.42253106849683,3.7074275787569945e-07,3.041497392292113,3.0630860455331996,-3.2742670920720554,1.0
gekko y 15,0.32147079587,20.068620126,4.8588115176e-07,3.041497392292113,3.0630860455331996,-3.2742670920720554,1.0
scipy y 16,0.24561183801734643,22.132999770891026,4.2034558294466534e-07,3.0057841923515762,3.0069035407651263,-3.2689153174409857,1.0
gekko y 16,0.32147079587,20.068620126,4.8588115176e-07,3.0057841923515762,3.0069035407651263,-3.2689153174409857,1.0
scipy y 17,0.29375974078394934,20.682894271442944,4.55151715237408e-07,3.010098012351983,2.9845055083185024,-3.2746412925660966,1.0
gekko y 17,0.32147079587,20.068620126,4.8588115176e-07,3.010098012351983,2.9845055083185024,-3.2746412925660966,1.0
scipy y 18,0.33891584984957235,18.28052756809269,5.225111952620444e-07,3.0140514900448467,2.9827114355642723,-3.3661984858751377,1.0
gekko y 18,0.32147079587,20.068620126,4.8588115176e-07,3.0140514900448467,2.9827114355642723,-3.3661984858751377,1.0
scipy y 19,0.25408826788845273,21.88086783273478,4.4302176476540353e-07,3.0658953097350197,3.0621991828995077,-3.3334558543508916,1.0
